id,name,approach_date,absolute_magnitude_h,est_diameter_min_km,est_diameter_max_km,is_potentially_hazardous,relative_velocity_kph,miss_distance_km,miss_distance_lunar,orbiting_body,avg_diameter_km,approach_month,size_category
54554706,(2025 US6),2025-10-28,31.008,0.0016709174,0.0037362848,False,7021.9354167967,151088.537975615,0.3928761905,Earth,0.0027036011,2025-10,small
3763925,(2016 VH6),2025-11-04,26.2,0.0152951935,0.0342010925,False,46954.1143845562,11938668.158085588,31.0441713742,Earth,0.024748143,2025-11,small
3782066,(2017 TH1),2025-11-04,25.45,0.0216050351,0.0483103272,False,38774.5818369941,19303860.16906496,50.1959125873,Earth,0.03495768115,2025-11,small
3117427,(2002 EM7),2025-11-03,24.4,0.0350392641,0.0783501764,False,55398.0235147639,60678936.87118276,157.7837066991,Earth,0.05669472025,2025-11,medium
3274489,(2005 EZ223),2025-11-03,23.29,0.0584191154,0.1306291133,False,46357.9057105078,5978117.792778778,15.5449260166,Earth,0.09452411435,2025-11,medium
3749034,(2016 GN2),2025-11-03,25.0,0.02658,0.0594346868,False,26699.9945060488,25167418.77031705,65.4429498338,Earth,0.043007343399999995,2025-11,small
2164294,164294 (2004 XZ130),2025-10-31,20.45,0.2160503512,0.4831032718,False,24989.994911284,14358910.355304198,37.3375378153,Earth,0.3495768115,2025-10,large
3692560,(2014 TU),2025-10-31,25.09,0.0255008688,0.0570216761,False,21886.3263873747,39448542.76603671,102.5782194358,Earth,0.04126127245,2025-10,small
3761747,(2016 UO41),2025-10-31,24.4,0.0350392641,0.0783501764,False,101329.0376365361,69677566.8865131,181.1828839465,Earth,0.05669472025,2025-10,medium
54214728,(2021 UN7),2025-10-31,23.36,0.0565659358,0.1264852778,False,54050.6104333214,15027942.18887479,39.0772242377,Earth,0.09152560679999999,2025-10,medium
2886859,886859 (2021 UN7),2025-10-31,23.37,0.056306039,0.1259041307,False,54050.6103623345,15027942.18887479,39.0772242377,Earth,0.09110508485,2025-10,medium
2469219,469219 Kamo`oalewa (2016 HO3),2025-11-02,24.31,0.0365220357,0.0816657545,False,16608.4929973425,17924028.971097007,46.6079314482,Earth,0.0590938951,2025-11,medium
3742875,(2016 CD137),2025-11-02,26.1,0.0160160338,0.0358129403,False,26561.9076781347,52682639.99118219,136.9909007165,Earth,0.025914487049999997,2025-11,small
3752704,(2016 JG),2025-11-02,24.4,0.0350392641,0.0783501764,False,35535.135432627,57308331.94339087,149.0191078655,Earth,0.05669472025,2025-11,medium
3609843,(2012 TP20),2025-11-01,27.8,0.0073207399,0.016369672,False,73736.7729320362,65667222.92895468,170.7547688972,Earth,0.01184520595,2025-11,small
3789618,(2017 WZ12),2025-11-01,26.9,0.0110803882,0.0247765013,False,40989.4995672922,30419539.775481977,79.1000632072,Earth,0.01792844475,2025-11,small
3892683,(2019 VY2),2025-11-01,24.3,0.0366906138,0.0820427065,False,51104.1833587418,16119963.346251214,41.9168116611,Earth,0.05936666015,2025-11,medium
3164410,(2003 UG22),2025-10-30,21.2,0.1529519353,0.3420109247,False,90878.926883639,74516130.74349526,193.7646228467,Earth,0.24748143,2025-10,large
3669149,(2014 HH123),2025-10-30,24.4,0.0350392641,0.0783501764,False,61987.435829986,53759812.87181091,139.7918781005,Earth,0.05669472025,2025-10,medium
3733147,(2015 VR1),2025-10-30,20.89,0.1764229081,0.3944936153,False,35513.3025166179,66566545.75352284,173.0932819974,Earth,0.2854582617,2025-10,large
3842752,(2019 LB1),2025-10-30,27.0,0.0105816886,0.023661375,False,33173.9136245652,29325149.00280454,76.2543140627,Earth,0.0171215318,2025-10,small
3599872,(2012 DR32),2025-10-29,24.8,0.0291443905,0.0651688382,False,45644.1959976422,49363422.0514136,128.3599236941,Earth,0.04715661435,2025-10,small
3653322,(2013 UM9),2025-10-29,24.57,0.0324007435,0.0724502651,False,52793.7374029932,40672052.16342114,105.7597163086,Earth,0.052425504299999995,2025-10,medium
3835971,(2018 VM1),2025-10-29,25.5,0.0211132445,0.0472106499,False,54258.8791980758,8792129.10984547,22.8622120337,Earth,0.0341619472,2025-10,small
3883104,(2019 UC8),2025-10-29,26.17,0.0155079709,0.0346768771,False,38960.9789328598,33215252.146452185,86.3697663942,Earth,0.025092424000000002,2025-10,small
2138175,138175 (2000 EE104),2025-11-06,20.49,0.2121069879,0.4742856434,True,22930.8092532969,18284477.78336531,47.5452080817,Earth,0.34319631565,2025-11,large
3401433,(2008 CT1),2025-11-06,27.7,0.0076657557,0.0171411509,False,98910.1478035858,64276072.557751045,167.1373544621,Earth,0.012403453299999999,2025-11,small
3558382,(2011 ED12),2025-11-06,26.8,0.0116025908,0.0259441818,False,22564.5212966516,17899084.738017254,46.5430688491,Earth,0.0187733863,2025-11,small
3703013,(2014 YW14),2025-11-06,27.6,0.0080270317,0.0179489885,False,30583.1248397834,14722375.225189362,38.2826571167,Earth,0.012988010099999999,2025-11,small
3789479,(2017 WQ1),2025-11-06,24.98,0.0268259417,0.0599846292,False,77628.8171054322,57260827.03505386,148.8955806432,Earth,0.04340528545,2025-11,small
3892708,(2019 VZ3),2025-11-06,25.05,0.0259749653,0.0580817882,False,59285.7498092418,66240258.60221498,172.2448360813,Earth,0.04202837675,2025-11,small
3709286,(2002 LX64),2025-11-05,21.2,0.1529519353,0.3420109247,True,100514.4288588572,52635943.33021722,136.8694751834,Earth,0.24748143,2025-11,large
3309832,(2005 YO128),2025-11-05,24.6,0.0319561887,0.0714562102,False,49866.0315173755,48285334.8734828,125.5565688588,Earth,0.05170619945,2025-11,medium
3472370,(2009 UT19),2025-11-05,22.79,0.0735453089,0.1644523102,False,67093.3891764929,10397464.690563545,27.0365732121,Earth,0.11899880955,2025-11,medium
3551067,(2010 VD72),2025-11-05,21.55,0.1301832102,0.2910985075,True,50372.9344760414,27855640.35935936,72.4331442673,Earth,0.21064085885,2025-11,large
3559839,(2011 EL51),2025-11-05,21.9,0.1108038821,0.2477650126,True,74632.8072278351,13254552.160784615,34.4658703399,Earth,0.17928444735,2025-11,medium
3836745,(2018 XJ1),2025-11-05,26.4,0.0139493823,0.0311917671,False,42106.4117609695,29839132.18846424,77.5908268033,Earth,0.0225705747,2025-11,small
3842898,(2019 LK6),2025-11-05,24.03,0.0415484643,0.0929051906,False,79789.6052161088,63839674.9114952,166.0025877412,Earth,0.06722682745,2025-11,medium
2877685,877685 (2010 VD72),2025-11-05,21.55,0.1301832102,0.2910985075,True,50372.9345189822,27855640.35935936,72.4331442673,Earth,0.21064085885,2025-11,large
2348306,348306 (2005 AY28),2025-11-11,21.51,0.1326034968,0.2965104328,True,51668.9755811334,21919423.53870739,56.997173533,Earth,0.2145569648,2025-11,large
3576729,(2011 OB57),2025-11-11,26.0,0.0167708462,0.0375007522,False,16281.2049838257,17201403.491161898,44.7288852312,Earth,0.0271357992,2025-11,small
3617076,(2012 VC26),2025-11-11,28.7,0.0048367649,0.0108153351,False,23183.036499213,5109065.020100448,13.2851242656,Earth,0.007826050000000001,2025-11,small
3791243,(2017 XA1),2025-11-11,21.3,0.1460679643,0.3266178974,True,49158.4101476638,55725994.53690086,144.9045489408,Earth,0.23634293085000002,2025-11,large
3869320,(2019 SE5),2025-11-11,26.66,0.0123752784,0.0276719637,False,37498.3614381866,29093573.17554069,75.6521464195,Earth,0.02002362105,2025-11,small
2138852,138852 (2000 WN10),2025-11-10,20.29,0.2325706875,0.5200438667,False,57900.6375796908,25822597.36241246,67.1466136114,Earth,0.3763072771,2025-11,large
3262691,(2004 WH1),2025-11-10,24.02,0.0417402433,0.0933340215,False,22057.5459368057,10397242.133812344,27.0359944968,Earth,0.0675371324,2025-11,medium
3358222,(2006 VX2),2025-11-10,24.78,0.0294140602,0.0657718381,False,57103.4613056584,33728426.27691135,87.704175345,Earth,0.047592949149999994,2025-11,small
3638502,(2013 JE29),2025-11-10,23.59,0.0508809225,0.1137732014,False,97603.9304847916,70005197.92036653,182.0348243663,Earth,0.08232706195,2025-11,medium
3763956,(2016 WM1),2025-11-10,24.8,0.0291443905,0.0651688382,False,84088.5283521252,43820646.88087229,113.9470210148,Earth,0.04715661435,2025-11,small
3770142,(2017 DS37),2025-11-10,27.3,0.0092162655,0.0206081961,False,42330.4091364154,39227369.16682416,102.003100752,Earth,0.014912230799999999,2025-11,small
3802442,(2018 GE2),2025-11-10,27.04,0.010388551,0.0232295062,False,15105.4651145268,10263146.447809605,26.6873048941,Earth,0.016809028599999998,2025-11,small
3836166,(2018 VL6),2025-11-10,23.01,0.0664591797,0.1486072436,False,65861.7228713023,24687189.396944817,64.1942072799,Earth,0.10753321164999999,2025-11,medium
3873144,(2019 SY8),2025-11-10,25.05,0.0259749653,0.0580817882,False,10921.795100005,57963720.1669815,150.7233167488,Earth,0.04202837675,2025-11,small
3986725,(2020 BH),2025-11-10,28.26,0.0059231806,0.0132446345,False,45892.1451624538,45085772.74515435,117.2367333697,Earth,0.00958390755,2025-11,small
3989253,(2020 BD11),2025-11-10,24.29,0.0368599699,0.0824213984,False,28714.4179020015,44937281.55531725,116.850611075,Earth,0.05964068415,2025-11,medium
2481127,481127 (2005 UJ6),2025-11-08,21.5,0.1332155667,0.2978790628,False,100714.230712031,71199142.63477795,185.1394440638,Earth,0.21554731475,2025-11,large
3432703,(2008 US2),2025-11-08,23.89,0.0443154309,0.099092316,False,12178.9086851898,18870572.58772748,49.0692329819,Earth,0.07170387345,2025-11,medium
3883085,(2019 UH7),2025-11-08,27.46,0.0085616008,0.0191443215,False,20834.1850433108,5093892.489969521,13.2456710687,Earth,0.013852961149999999,2025-11,small
2164206,164206 (2004 FN18),2025-11-07,17.68,0.77366861,1.729975604,False,42897.9733803979,16796322.36381611,43.6755509923,Earth,1.251822107,2025-11,large
3261401,(2004 VZ),2025-11-07,24.6,0.0319561887,0.0714562102,False,44005.5524023294,11293624.567366298,29.3668616853,Earth,0.05170619945,2025-11,medium
3393817,(2007 VU83),2025-11-07,25.24,0.0237987955,0.0532157244,False,35897.0208573808,5158886.406575046,13.4146750362,Earth,0.03850725995,2025-11,small
3759000,(2016 RG17),2025-11-07,23.0,0.0667659413,0.1492931834,False,97731.1908642614,72396293.57561858,188.252400926,Earth,0.10802956235,2025-11,medium
3759693,(2016 RQ41),2025-11-07,20.15,0.2480589932,0.5546767711,False,66158.2620551304,25854599.069486696,67.2298277912,Earth,0.40136788215,2025-11,large
3836124,(2018 VP5),2025-11-07,25.3,0.0231502122,0.0517654482,False,37925.0175963967,22696186.34854596,59.0169932873,Earth,0.0374578302,2025-11,small
3989261,(2020 BN11),2025-11-07,22.3,0.0921626549,0.2060819612,False,42876.8093783819,22557892.332959756,58.6573867497,Earth,0.14912230804999999,2025-11,medium
2883465,883465 (2016 RQ41),2025-11-07,20.08,0.2561857545,0.5728487619,False,66158.2620444049,25854599.069486696,67.2298277912,Earth,0.41451725819999996,2025-11,large
3652983,(2013 UD1),2025-11-09,24.7,0.0305179233,0.0682401509,False,76464.039792343,62880885.87145715,163.5094443791,Earth,0.0493790371,2025-11,small
3736207,(2015 XX128),2025-11-09,26.05,0.0163890951,0.0366471308,False,26885.5708822041,18799058.35819928,48.883274216,Earth,0.02651811295,2025-11,small
3761647,(2016 UY35),2025-11-09,24.7,0.0305179233,0.0682401509,False,33907.9260183411,25962908.944632214,67.5114664364,Earth,0.0493790371,2025-11,small
3781985,(2017 SZ19),2025-11-09,27.6,0.0080270317,0.0179489885,False,36455.7973282952,36072718.15912351,93.8000478476,Earth,0.012988010099999999,2025-11,small
3824114,(2018 KC),2025-11-09,27.5,0.008405334,0.0187948982,False,33631.0425819564,6108599.059604236,15.8842170292,Earth,0.0136001161,2025-11,small
3989355,(2020 CB),2025-11-09,27.7,0.0076657557,0.0171411509,False,33529.2547567214,40931336.37352831,106.4339341817,Earth,0.012403453299999999,2025-11,small
3781579,(2017 RN16),2025-11-15,28.9,0.004411182,0.0098637028,False,29051.0686549745,66776291.7958429,173.6386855547,Earth,0.0071374424,2025-11,small
3788080,(2017 UN7),2025-11-15,25.7,0.0192555078,0.0430566244,False,39897.7189046377,54015621.60924246,140.4570586867,Earth,0.031156066099999997,2025-11,small
3797899,(2018 BB5),2025-11-15,24.4,0.0350392641,0.0783501764,False,123058.5362791157,72851607.82765657,189.4363565802,Earth,0.05669472025,2025-11,medium
3465236,(2009 OS5),2025-11-14,24.4,0.0350392641,0.0783501764,False,16382.8793740228,38427564.126184806,99.9233641835,Earth,0.05669472025,2025-11,medium
3587872,(2011 WA),2025-11-14,21.68,0.1226182113,0.2741826558,False,55160.8287314976,17926258.9068668,46.61372996,Earth,0.19840043355,2025-11,medium
3634154,(2013 GM3),2025-11-14,26.3,0.0146067964,0.0326617897,False,30426.1541440426,47293375.333172,122.9771720988,Earth,0.023634293049999998,2025-11,small
3835954,(2018 VR),2025-11-14,24.76,0.0296862251,0.0663804174,False,29908.8631503272,14351527.93977629,37.3183412877,Earth,0.048033321250000004,2025-11,small
3879166,(2019 TB7),2025-11-14,26.8,0.0116025908,0.0259441818,False,58258.0060383438,67432746.63728686,175.3456679691,Earth,0.0187733863,2025-11,small
3892813,(2019 VL5),2025-11-14,25.86,0.0178877195,0.0399981568,False,32674.4359388356,5635691.469743196,14.6545133412,Earth,0.02894293815,2025-11,small
3445543,(2009 CD),2025-11-17,23.03,0.0658498783,0.1472448042,False,63084.4953094069,73842363.62870641,192.0126232517,Earth,0.10654734125,2025-11,medium
3552662,(2010 WA9),2025-11-17,25.6,0.0201629919,0.0450858206,False,78231.0730964735,66886523.22570899,173.9253208271,Earth,0.03262440625,2025-11,small
3620868,(2012 XF133),2025-11-17,22.17,0.0978486812,0.2187963027,False,38776.5614669123,17578431.113378275,45.7092718172,Earth,0.15832249195,2025-11,medium
3709924,(2015 CR),2025-11-17,23.3,0.058150704,0.130028927,False,67585.8882133364,48858327.25311953,127.0465234663,Earth,0.09408981549999999,2025-11,medium
3714590,(2015 FU284),2025-11-17,28.3,0.0058150704,0.0130028927,False,70262.9234075002,32628200.31963627,84.8432529443,Earth,0.009408981549999999,2025-11,small
3789721,(2017 WG16),2025-11-17,22.82,0.0725362295,0.1621959399,False,58147.2119569093,74765839.65769713,194.4139420357,Earth,0.1173660847,2025-11,medium
3827162,(2018 RR),2025-11-17,27.6,0.0080270317,0.0179489885,False,21510.335340834,57919616.02214384,150.6086325468,Earth,0.012988010099999999,2025-11,small
3468431,(2009 SA100),2025-11-16,23.9,0.04411182,0.0986370281,False,29831.417051767,63608113.69994324,165.4004581033,Earth,0.07137442405,2025-11,medium
3745032,(2016 EH1),2025-11-16,22.66,0.0780827277,0.1745982871,False,35372.4593425091,54167441.32176749,140.8518361536,Earth,0.1263405074,2025-11,medium
3892649,(2019 VX1),2025-11-16,22.0,0.1058168859,0.2366137501,False,60083.1534940736,24257910.799166743,63.0779522521,Earth,0.171215318,2025-11,medium
3893865,(2019 XS),2025-11-16,23.84,0.0453476699,0.1014004725,False,59979.2303934608,30082670.68420158,78.224101026,Earth,0.0733740712,2025-11,medium
3359094,(2006 WV),2025-11-13,27.2,0.0096506147,0.0215794305,False,67064.5298376202,19827513.43584039,51.5575704824,Earth,0.0156150226,2025-11,small
3767009,(2017 BS6),2025-11-13,23.1,0.063760979,0.1425738833,False,28054.6034934286,74383217.64361465,193.4190083279,Earth,0.10316743115,2025-11,medium
3789664,(2017 WG14),2025-11-13,24.5,0.0334622374,0.0748238376,False,40981.9509591052,9063720.033607556,23.5684311085,Earth,0.0541430375,2025-11,medium
54554706,(2025 US6),2025-11-13,31.008,0.0016709174,0.0037362848,False,7480.1181269372,136610.515956163,0.3552289261,Earth,0.0027036011,2025-11,small
3748362,(2016 FC12),2025-11-12,24.72,0.0302381333,0.0676145215,False,31183.3960331001,34799912.88266222,90.4903666834,Earth,0.0489263274,2025-11,small
3781991,(2017 SP19),2025-11-12,23.07,0.0646479826,0.1445572836,False,37740.2161459943,24530457.219484303,63.7866559088,Earth,0.10460263310000001,2025-11,medium
3789662,(2017 WJ14),2025-11-12,24.51,0.0333084924,0.0744800533,False,31461.5501784828,37603823.54602375,97.7813879262,Earth,0.05389427285,2025-11,medium
3989190,(2020 BL8),2025-11-12,25.71,0.0191670368,0.0428587972,False,13979.0896326071,47755423.37429315,124.1786376544,Earth,0.031012917,2025-11,small
3789421,(2017 VS14),2025-11-18,26.8,0.0116025908,0.0259441818,False,24347.5851397198,22657274.820574936,58.9158114698,Earth,0.0187733863,2025-11,small
3836131,(2018 VT5),2025-11-18,28.5,0.0053034072,0.0118587791,False,52750.9629700394,25395509.90967649,66.0360562277,Earth,0.00858109315,2025-11,small
2376879,376879 (2001 WW1),2025-11-25,22.35,0.0900647767,0.2013909631,False,47493.413989205,33377882.653771278,86.7926552184,Earth,0.1457278699,2025-11,medium
3167367,(2003 WT153),2025-11-25,28.0,0.0066765941,0.0149293183,False,61992.5458548755,60790426.32937682,158.0736132281,Earth,0.0108029562,2025-11,small
3293923,(2005 TH50),2025-11-25,28.0,0.0066765941,0.0149293183,False,61301.4718832543,56391927.46555419,146.6361772671,Earth,0.0108029562,2025-11,small
3735453,(2015 WN1),2025-11-25,26.3,0.0146067964,0.0326617897,False,50154.3986240952,24820607.34475731,64.541134557,Earth,0.023634293049999998,2025-11,small
3739413,(2016 AU65),2025-11-25,22.8,0.0732073989,0.1636967205,False,91943.6635345284,42893058.28675697,111.5350083096,Earth,0.1184520597,2025-11,medium
3788150,(2017 UP43),2025-11-25,26.4,0.0139493823,0.0311917671,False,75023.168910943,65185206.3696687,169.5013791159,Earth,0.0225705747,2025-11,small
3879725,(2019 UT6),2025-11-25,21.9,0.1108038821,0.2477650126,True,45311.7007365127,2387786.640126373,6.2089721131,Earth,0.17928444735,2025-11,medium
3274691,(2005 FC),2025-11-22,24.5,0.0334622374,0.0748238376,False,42624.9704489436,30935530.04096453,80.4417949663,Earth,0.0541430375,2025-11,medium
3774099,(2017 HX3),2025-11-22,21.86,0.1128638801,0.2523713081,True,52240.3034694984,13419522.019755617,34.8948421905,Earth,0.1826175941,2025-11,medium
54554706,(2025 US6),2025-11-22,31.008,0.0016709174,0.0037362848,False,922.8799368307,382219.655651322,0.9938874534,Earth,0.0027036011,2025-11,small
3063789,(2000 UR16),2025-11-21,23.9,0.04411182,0.0986370281,False,39562.4961816491,46826163.29325675,121.7622785744,Earth,0.07137442405,2025-11,medium
3462097,(2009 KT21),2025-11-21,19.87,0.2821986791,0.6310154296,False,15137.7287108589,60860148.95985411,158.2549132911,Earth,0.45660705435000004,2025-11,large
3553169,(2010 XC15),2025-11-21,21.48,0.1344481952,0.3006353038,True,92380.378605358,72732607.1651283,189.1269186335,Earth,0.2175417495,2025-11,large
3698846,(2014 WV202),2025-11-21,23.77,0.0468333233,0.1047224945,False,40540.0177477022,15941776.29106891,41.453471077,Earth,0.0757779089,2025-11,medium
3764824,(2016 WB8),2025-11-21,25.9,0.0175612318,0.0392681082,False,54275.9546855488,34316201.09527319,89.232568793,Earth,0.02841467,2025-11,small
3840727,(2019 FQ1),2025-11-21,27.2,0.0096506147,0.0215794305,False,39877.4471515466,57207448.48050682,148.7567801528,Earth,0.0156150226,2025-11,small
2516155,516155 (2016 DP),2025-11-24,20.08,0.2561857545,0.5728487619,True,60073.1004950334,4787020.120310684,12.4477094948,Earth,0.41451725819999996,2025-11,large
3670633,(2014 JR24),2025-11-24,29.3,0.0036690614,0.0082042706,False,12911.244766688,24605260.447943173,63.9811670731,Earth,0.005936666,2025-11,small
3714458,(2015 FW117),2025-11-24,22.83,0.0722029558,0.1614507173,False,85434.3792510606,67371701.2068621,175.1869312676,Earth,0.11682683655,2025-11,medium
3738932,(2015 YQ1),2025-11-24,28.0,0.0066765941,0.0149293183,False,32419.2640766754,45931616.53028621,119.4361846882,Earth,0.0108029562,2025-11,small
3824065,(2018 JN1),2025-11-24,22.3,0.0921626549,0.2060819612,False,53344.1135181337,22644313.49656048,58.8821080819,Earth,0.14912230804999999,2025-11,medium
3836094,(2018 VZ3),2025-11-24,25.4,0.022108281,0.0494356193,False,23267.2343282879,15223579.910391528,39.5859418663,Earth,0.035771950149999995,2025-11,small
3879308,(2019 UG3),2025-11-24,29.2,0.0038419789,0.008590926,False,71149.7657195597,71115668.66889453,184.9223863428,Earth,0.00621645245,2025-11,small
3180152,(2004 HF12),2025-11-23,20.38,0.2231284644,0.4989304142,True,52904.1635749098,24705571.35489936,64.2420059661,Earth,0.3610294393,2025-11,large
3515661,(2010 GR33),2025-11-23,22.6,0.0802703167,0.1794898848,False,80867.5473572136,66055696.88259624,171.7649194292,Earth,0.12988010075,2025-11,medium
3696457,(2014 WO69),2025-11-23,23.67,0.0490405098,0.1096579137,False,37379.7032193878,36678999.87958092,95.3765648746,Earth,0.07934921175,2025-11,medium
3893274,(2019 WJ),2025-11-23,22.49,0.0844413128,0.1888165155,False,43949.9024482788,9766456.775921904,25.3957605535,Earth,0.13662891415,2025-11,medium
3893862,(2019 XQ),2025-11-23,23.8,0.046190746,0.1032856481,False,76897.8117458435,51590519.545699455,134.1510551138,Earth,0.07473819705,2025-11,medium
3564040,(2011 HO5),2025-11-20,24.23,0.0378926498,0.0847305409,False,44128.4850297011,32334597.28104643,84.0797956704,Earth,0.06131159535,2025-11,medium
3644727,(2013 NJ4),2025-11-20,27.4,0.0088014652,0.0196806745,False,22907.8974343297,4823403.444278709,12.5423172123,Earth,0.01424106985,2025-11,small
3836261,(2018 WC),2025-11-20,23.1,0.063760979,0.1425738833,False,75468.4212667093,20713941.52240604,53.8625533386,Earth,0.10316743115,2025-11,medium
3989082,(2020 BA5),2025-11-20,24.32,0.0363542322,0.0812905344,False,9355.7545525322,20263259.98728664,52.6906441586,Earth,0.0588223833,2025-11,medium
2003361,3361 Orpheus (1982 HR),2025-11-19,19.5,0.3346223745,0.7482383761,True,32676.652723736,5673381.531105671,14.7525189737,Earth,0.5414303753,2025-11,large
3733861,(2015 VT64),2025-11-19,26.0,0.0167708462,0.0375007522,False,49564.5228635994,69970699.75395732,181.9451186323,Earth,0.0271357992,2025-11,small
3742126,(2016 CB32),2025-11-19,18.7,0.4836764882,1.0815335068,False,16666.1893931211,29494153.60608816,76.6937774767,Earth,0.7826049975,2025-11,large
3752803,(2016 JX11),2025-11-19,25.0,0.02658,0.0594346868,False,54819.9662619481,35724129.16679306,92.8936103561,Earth,0.043007343399999995,2025-11,small
3752011,(2016 GV221),2025-11-19,25.02,0.0263363131,0.0588897864,False,29306.8641492509,63524737.25691126,165.1836539714,Earth,0.04261304975,2025-11,small
3763286,(2016 VS1),2025-11-19,25.87,0.0178055329,0.039814382,False,17555.3935429722,9713976.182589548,25.2592950356,Earth,0.02880995745,2025-11,small
3766164,(2016 YC8),2025-11-19,24.6,0.0319561887,0.0714562102,False,22146.8437148868,44395531.14997196,115.4418951108,Earth,0.05170619945,2025-11,medium
3825011,(2018 KX1),2025-11-19,22.98,0.067383719,0.1506745763,False,96108.2609947834,56906132.98356829,147.9732681395,Earth,0.10902914764999999,2025-11,medium
3841635,(2019 HA4),2025-11-19,25.96,0.0170826395,0.0381979432,False,73271.8717252463,68269699.31237185,177.521999695,Earth,0.02764029135,2025-11,small
3893742,(2019 WL5),2025-11-19,23.3,0.058150704,0.130028927,False,69755.0069498404,56836608.3907513,147.7924830347,Earth,0.09408981549999999,2025-11,medium
2843079,843079 (2016 CB32),2025-11-19,18.72,0.4792421155,1.071617948,False,16666.2033218206,29494135.65434376,76.6937307967,Earth,0.77543003175,2025-11,large
3617960,(2012 VK77),2025-11-26,25.68,0.0194336768,0.0434550225,False,20524.3458477063,12695994.344986107,33.0134499923,Earth,0.03144434965,2025-11,small
3720890,(2015 KY157),2025-11-26,22.08,0.1019893859,0.2280551997,False,73513.6116321953,66669823.54527602,173.361835694,Earth,0.1650222928,2025-11,medium
3736682,(2015 XG352),2025-11-26,25.5,0.0211132445,0.0472106499,False,34557.3313147461,27759004.78783312,72.1818623652,Earth,0.0341619472,2025-11,small
3789748,(2017 WW27),2025-11-26,23.93,0.0435065831,0.0972836774,False,58292.545717426,14005540.559123656,36.4186687785,Earth,0.07039513025000001,2025-11,medium
3892709,(2019 VA4),2025-11-26,27.8,0.0073207399,0.016369672,False,35596.7745181286,22892948.59725149,59.5286350289,Earth,0.01184520595,2025-11,small
3478652,(2009 WB54),2025-11-28,26.4,0.0139493823,0.0311917671,False,58724.5035835397,19403802.75110542,50.4557937234,Earth,0.0225705747,2025-11,small
3548081,(2010 TK7),2025-11-28,20.78,0.185590173,0.4149922428,False,57165.3086532523,38840884.99949168,100.9981242701,Earth,0.3002912079,2025-11,large
3719242,(2015 KJ),2025-11-28,23.6,0.0506471459,0.1132504611,False,34191.7408442448,13825131.43701952,35.949550144,Earth,0.0819488035,2025-11,medium
3836286,(2018 WU),2025-11-28,24.7,0.0305179233,0.0682401509,False,91509.4452000733,70273088.86992948,182.7314223819,Earth,0.0493790371,2025-11,small
2706765,706765 (2010 TK7),2025-11-28,20.78,0.185590173,0.4149922428,False,57165.3088926278,38840884.849893816,100.9981238811,Earth,0.3002912079,2025-11,large
3409433,(2008 GC110),2025-11-27,22.3,0.0921626549,0.2060819612,False,69490.7393445752,69828083.8559068,181.5742738847,Earth,0.14912230804999999,2025-11,medium
3418110,(2008 NP3),2025-11-27,22.83,0.0722029558,0.1614507173,False,41020.1964082541,46258936.16121345,120.2873153656,Earth,0.11682683655,2025-11,medium
3696015,(2014 VV6),2025-11-27,24.56,0.0325502986,0.0727846803,False,23827.9783815966,19103195.944156434,49.6741245198,Earth,0.05266748945,2025-11,medium
3740929,(2016 BW14),2025-11-27,25.8,0.0183888672,0.0411187571,False,59289.0628313995,55851363.87995076,145.2305473955,Earth,0.02975381215,2025-11,small
3825768,(2018 OQ),2025-11-27,26.8,0.0116025908,0.0259441818,False,52274.0631954874,67495343.0535484,175.5084377059,Earth,0.0187733863,2025-11,small
3836416,(2018 WG2),2025-11-27,30.1,0.0025383703,0.0056759685,False,27035.7402716364,5179273.63421822,13.467688034,Earth,0.0041071694,2025-11,small
3394543,(2007 VM184),2025-12-01,21.0,0.1677084622,0.3750075218,True,72064.3560035576,4997961.030738007,12.9962200729,Earth,0.271357992,2025-12,large
3472700,(2009 UZ87),2025-12-01,25.9,0.0175612318,0.0392681082,False,17109.1224271614,17180576.80481581,44.674729507,Earth,0.02841467,2025-12,small
3602982,(2012 HD25),2025-12-01,23.64,0.0497227313,0.1111834072,False,52963.8499458904,10280273.159956552,26.7318395591,Earth,0.08045306925000001,2025-12,medium
3648873,(2013 TB6),2025-12-01,22.6,0.0802703167,0.1794898848,False,89260.7103266386,62986774.25076034,163.784786398,Earth,0.12988010075,2025-12,medium
3666540,(2014 FX32),2025-12-01,25.0,0.02658,0.0594346868,False,66499.9098388844,47840720.16030296,124.4004352626,Earth,0.043007343399999995,2025-12,small
3836709,(2018 XC),2025-12-01,25.7,0.0192555078,0.0430566244,False,60822.0571405723,15858110.19664104,41.2359137633,Earth,0.031156066099999997,2025-12,small
3561773,(2011 GO27),2025-12-02,19.0,0.4212646106,0.9419763057,False,22683.2846871321,17104944.145926513,44.4780615711,Earth,0.68162045815,2025-12,large
3771023,(2017 EC3),2025-12-02,22.5,0.0840533402,0.1879489824,False,27785.8888316911,24521776.503881816,63.7640834058,Earth,0.1360011613,2025-12,medium
3836411,(2018 WC2),2025-12-02,25.13,0.0250354255,0.0559809132,False,30411.007172539,6183661.900206703,16.0794032641,Earth,0.04050816935,2025-12,small
2549328,549328 (2011 GO27),2025-12-02,18.97,0.4271249851,0.9550805015,False,22683.2900805208,17104938.042333417,44.4780456999,Earth,0.6911027433,2025-12,large
54554706,(2025 US6),2025-12-02,31.008,0.0016709174,0.0037362848,False,6814.3204216804,159495.549315153,0.4147369791,Earth,0.0027036011,2025-12,small
